season,round,race_name,circuit_id,race_date,driver_id,driver_code,constructor_id,finish_position,grid_position,status,points
2016,11,Hungarian Grand Prix,hungaroring,2016-07-24,jolyon_palmer,PAL,renault,12,17,+1 Lap,0.0
2016,11,Hungarian Grand Prix,hungaroring,2016-07-24,gutierrez,GUT,haas,13,15,+1 Lap,0.0
2016,11,Hungarian Grand Prix,hungaroring,2016-07-24,grosjean,GRO,haas,14,11,+1 Lap,0.0
2016,11,Hungarian Grand Prix,hungaroring,2016-07-24,kevin_magnussen,MAG,renault,15,19,+1 Lap,0.0
2016,11,Hungarian Grand Prix,hungaroring,2016-07-24,kvyat,KVY,toro_rosso,16,12,+1 Lap,0.0
2016,11,Hungarian Grand Prix,hungaroring,2016-07-24,nasr,NAS,sauber,17,16,+1 Lap,0.0
2016,11,Hungarian Grand Prix,hungaroring,2016-07-24,massa,MAS,williams,18,18,+2 Laps,0.0
2016,11,Hungarian Grand Prix,hungaroring,2016-07-24,wehrlein,WEH,manor,19,20,+2 Laps,0.0
2016,11,Hungarian Grand Prix,hungaroring,2016-07-24,ericsson,ERI,sauber,20,22,+2 Laps,0.0
2016,11,Hungarian Grand Prix,hungaroring,2016-07-24,haryanto,HAR,manor,21,21,+2 Laps,0.0
2016,11,Hungarian Grand Prix,hungaroring,2016-07-24,button,BUT,mclaren,22,8,Oil leak,0.0
2016,12,German Grand Prix,hockenheimring,2016-07-31,hamilton,HAM,mercedes,1,2,Finished,25.0
2016,12,German Grand Prix,hockenheimring,2016-07-31,ricciardo,RIC,red_bull,2,3,Finished,18.0
2016,12,German Grand Prix,hockenheimring,2016-07-31,max_verstappen,VER,red_bull,3,4,Finished,15.0
2016,12,German Grand Prix,hockenheimring,2016-07-31,rosberg,ROS,mercedes,4,1,Finished,12.0
2016,12,German Grand Prix,hockenheimring,2016-07-31,vettel,VET,ferrari,5,6,Finished,10.0
2016,12,German Grand Prix,hockenheimring,2016-07-31,raikkonen,RAI,ferrari,6,5,Finished,8.0
2016,12,German Grand Prix,hockenheimring,2016-07-31,hulkenberg,HUL,force_india,7,8,Finished,6.0
2016,12,German Grand Prix,hockenheimring,2016-07-31,button,BUT,mclaren,8,12,+1 Lap,4.0
2016,12,German Grand Prix,hockenheimring,2016-07-31,bottas,BOT,williams,9,7,+1 Lap,2.0
2016,12,German Grand Prix,hockenheimring,2016-07-31,perez,PER,force_india,10,9,+1 Lap,1.0
2016,12,German Grand Prix,hockenheimring,2016-07-31,gutierrez,GUT,haas,11,11,+1 Lap,0.0
2016,12,German Grand Prix,hockenheimring,2016-07-31,alonso,ALO,mclaren,12,13,+1 Lap,0.0
2016,12,German Grand Prix,hockenheimring,2016-07-31,grosjean,GRO,haas,13,20,+1 Lap,0.0
2016,12,German Grand Prix,hockenheimring,2016-07-31,sainz,SAI,toro_rosso,14,15,+1 Lap,0.0
2016,12,German Grand Prix,hockenheimring,2016-07-31,kvyat,KVY,toro_rosso,15,18,+1 Lap,0.0
2016,12,German Grand Prix,hockenheimring,2016-07-31,kevin_magnussen,MAG,renault,16,16,+1 Lap,0.0
2016,12,German Grand Prix,hockenheimring,2016-07-31,wehrlein,WEH,manor,17,17,+2 Laps,0.0
2016,12,German Grand Prix,hockenheimring,2016-07-31,ericsson,ERI,sauber,18,22,+2 Laps,0.0
2016,12,German Grand Prix,hockenheimring,2016-07-31,jolyon_palmer,PAL,renault,19,14,+2 Laps,0.0
2016,12,German Grand Prix,hockenheimring,2016-07-31,haryanto,HAR,manor,20,19,+2 Laps,0.0
2016,12,German Grand Prix,hockenheimring,2016-07-31,nasr,NAS,sauber,21,21,Power Unit,0.0
2016,12,German Grand Prix,hockenheimring,2016-07-31,massa,MAS,williams,22,10,Suspension,0.0
2016,13,Belgian Grand Prix,spa,2016-08-28,rosberg,ROS,mercedes,1,1,Finished,25.0
2016,13,Belgian Grand Prix,spa,2016-08-28,ricciardo,RIC,red_bull,2,5,Finished,18.0
2016,13,Belgian Grand Prix,spa,2016-08-28,hamilton,HAM,mercedes,3,21,Finished,15.0
2016,13,Belgian Grand Prix,spa,2016-08-28,hulkenberg,HUL,force_india,4,7,Finished,12.0
2016,13,Belgian Grand Prix,spa,2016-08-28,perez,PER,force_india,5,6,Finished,10.0
2016,13,Belgian Grand Prix,spa,2016-08-28,vettel,VET,ferrari,6,4,Finished,8.0
2016,13,Belgian Grand Prix,spa,2016-08-28,alonso,ALO,mclaren,7,22,Finished,6.0
2016,13,Belgian Grand Prix,spa,2016-08-28,bottas,BOT,williams,8,8,Finished,4.0
2016,13,Belgian Grand Prix,spa,2016-08-28,raikkonen,RAI,ferrari,9,3,Finished,2.0
2016,13,Belgian Grand Prix,spa,2016-08-28,massa,MAS,williams,10,10,Finished,1.0
2016,13,Belgian Grand Prix,spa,2016-08-28,max_verstappen,VER,red_bull,11,2,Finished,0.0
2016,13,Belgian Grand Prix,spa,2016-08-28,gutierrez,GUT,haas,12,18,Finished,0.0
2016,13,Belgian Grand Prix,spa,2016-08-28,grosjean,GRO,haas,13,11,Finished,0.0
2016,13,Belgian Grand Prix,spa,2016-08-28,kvyat,KVY,toro_rosso,14,19,Finished,0.0
2016,13,Belgian Grand Prix,spa,2016-08-28,jolyon_palmer,PAL,renault,15,13,Finished,0.0
2016,13,Belgian Grand Prix,spa,2016-08-28,ocon,OCO,manor,16,17,+1 Lap,0.0
2016,13,Belgian Grand Prix,spa,2016-08-28,nasr,NAS,sauber,17,16,+1 Lap,0.0
2016,13,Belgian Grand Prix,spa,2016-08-28,kevin_magnussen,MAG,renault,18,12,Accident,0.0
2016,13,Belgian Grand Prix,spa,2016-08-28,ericsson,ERI,sauber,19,20,Gearbox,0.0
2016,13,Belgian Grand Prix,spa,2016-08-28,sainz,SAI,toro_rosso,20,14,Puncture,0.0
2016,13,Belgian Grand Prix,spa,2016-08-28,button,BUT,mclaren,21,9,Collision damage,0.0
2016,13,Belgian Grand Prix,spa,2016-08-28,wehrlein,WEH,manor,22,15,Collision damage,0.0
2016,14,Italian Grand Prix,monza,2016-09-04,rosberg,ROS,mercedes,1,2,Finished,25.0
2016,14,Italian Grand Prix,monza,2016-09-04,hamilton,HAM,mercedes,2,1,Finished,18.0
2016,14,Italian Grand Prix,monza,2016-09-04,vettel,VET,ferrari,3,3,Finished,15.0
2016,14,Italian Grand Prix,monza,2016-09-04,raikkonen,RAI,ferrari,4,4,Finished,12.0
2016,14,Italian Grand Prix,monza,2016-09-04,ricciardo,RIC,red_bull,5,6,Finished,10.0
2016,14,Italian Grand Prix,monza,2016-09-04,bottas,BOT,williams,6,5,Finished,8.0
2016,14,Italian Grand Prix,monza,2016-09-04,max_verstappen,VER,red_bull,7,7,Finished,6.0
2016,14,Italian Grand Prix,monza,2016-09-04,perez,PER,force_india,8,8,Finished,4.0
2016,14,Italian Grand Prix,monza,2016-09-04,massa,MAS,williams,9,11,Finished,2.0
2016,14,Italian Grand Prix,monza,2016-09-04,hulkenberg,HUL,force_india,10,9,Finished,1.0
2016,14,Italian Grand Prix,monza,2016-09-04,grosjean,GRO,haas,11,17,+1 Lap,0.0
2016,14,Italian Grand Prix,monza,2016-09-04,button,BUT,mclaren,12,14,+1 Lap,0.0
2016,14,Italian Grand Prix,monza,2016-09-04,gutierrez,GUT,haas,13,10,+1 Lap,0.0
2016,14,Italian Grand Prix,monza,2016-09-04,alonso,ALO,mclaren,14,12,+1 Lap,0.0
2016,14,Italian Grand Prix,monza,2016-09-04,sainz,SAI,toro_rosso,15,15,+1 Lap,0.0
2016,14,Italian Grand Prix,monza,2016-09-04,ericsson,ERI,sauber,16,19,+1 Lap,0.0
2016,14,Italian Grand Prix,monza,2016-09-04,kevin_magnussen,MAG,renault,17,21,+1 Lap,0.0
2016,14,Italian Grand Prix,monza,2016-09-04,ocon,OCO,manor,18,22,+2 Laps,0.0
2016,14,Italian Grand Prix,monza,2016-09-04,kvyat,KVY,toro_rosso,19,16,Battery,0.0
2016,14,Italian Grand Prix,monza,2016-09-04,wehrlein,WEH,manor,20,13,Oil leak,0.0
2016,14,Italian Grand Prix,monza,2016-09-04,jolyon_palmer,PAL,renault,21,20,Collision damage,0.0
2016,14,Italian Grand Prix,monza,2016-09-04,nasr,NAS,sauber,22,18,Collision damage,0.0
2016,15,Singapore Grand Prix,marina_bay,2016-09-18,rosberg,ROS,mercedes,1,1,Finished,25.0
2016,15,Singapore Grand Prix,marina_bay,2016-09-18,ricciardo,RIC,red_bull,2,2,Finished,18.0
2016,15,Singapore Grand Prix,marina_bay,2016-09-18,hamilton,HAM,mercedes,3,3,Finished,15.0
2016,15,Singapore Grand Prix,marina_bay,2016-09-18,raikkonen,RAI,ferrari,4,5,Finished,12.0
2016,15,Singapore Grand Prix,marina_bay,2016-09-18,vettel,VET,ferrari,5,22,Finished,10.0
2016,15,Singapore Grand Prix,marina_bay,2016-09-18,max_verstappen,VER,red_bull,6,4,Finished,8.0
2016,15,Singapore Grand Prix,marina_bay,2016-09-18,alonso,ALO,mclaren,7,9,Finished,6.0
2016,15,Singapore Grand Prix,marina_bay,2016-09-18,perez,PER,force_india,8,17,Finished,4.0
2016,15,Singapore Grand Prix,marina_bay,2016-09-18,kvyat,KVY,toro_rosso,9,7,Finished,2.0
2016,15,Singapore Grand Prix,marina_bay,2016-09-18,kevin_magnussen,MAG,renault,10,15,Finished,1.0
2016,15,Singapore Grand Prix,marina_bay,2016-09-18,gutierrez,GUT,haas,11,13,+1 Lap,0.0
2016,15,Singapore Grand Prix,marina_bay,2016-09-18,massa,MAS,williams,12,11,+1 Lap,0.0
2016,15,Singapore Grand Prix,marina_bay,2016-09-18,nasr,NAS,sauber,13,16,+1 Lap,0.0
2016,15,Singapore Grand Prix,marina_bay,2016-09-18,sainz,SAI,toro_rosso,14,6,+1 Lap,0.0
2016,15,Singapore Grand Prix,marina_bay,2016-09-18,jolyon_palmer,PAL,renault,15,18,+1 Lap,0.0
2016,15,Singapore Grand Prix,marina_bay,2016-09-18,wehrlein,WEH,manor,16,19,+1 Lap,0.0
2016,15,Singapore Grand Prix,marina_bay,2016-09-18,ericsson,ERI,sauber,17,14,+1 Lap,0.0
2016,15,Singapore Grand Prix,marina_bay,2016-09-18,ocon,OCO,manor,18,21,+2 Laps,0.0
2016,15,Singapore Grand Prix,marina_bay,2016-09-18,button,BUT,mclaren,19,12,Brakes,0.0
2016,15,Singapore Grand Prix,marina_bay,2016-09-18,bottas,BOT,williams,20,10,Overheating,0.0
2016,15,Singapore Grand Prix,marina_bay,2016-09-18,hulkenberg,HUL,force_india,21,8,Collision,0.0
2016,15,Singapore Grand Prix,marina_bay,2016-09-18,grosjean,GRO,haas,22,20,Withdrew,0.0
2016,16,Malaysian Grand Prix,sepang,2016-10-02,ricciardo,RIC,red_bull,1,4,Finished,25.0
2016,16,Malaysian Grand Prix,sepang,2016-10-02,max_verstappen,VER,red_bull,2,3,Finished,18.0
2016,16,Malaysian Grand Prix,sepang,2016-10-02,rosberg,ROS,mercedes,3,2,Finished,15.0
2016,16,Malaysian Grand Prix,sepang,2016-10-02,raikkonen,RAI,ferrari,4,6,Finished,12.0
2016,16,Malaysian Grand Prix,sepang,2016-10-02,bottas,BOT,williams,5,11,Finished,10.0
2016,16,Malaysian Grand Prix,sepang,2016-10-02,perez,PER,force_india,6,7,Finished,8.0
2016,16,Malaysian Grand Prix,sepang,2016-10-02,alonso,ALO,mclaren,7,22,Finished,6.0
2016,16,Malaysian Grand Prix,sepang,2016-10-02,hulkenberg,HUL,force_india,8,8,Finished,4.0
2016,16,Malaysian Grand Prix,sepang,2016-10-02,button,BUT,mclaren,9,9,Finished,2.0
2016,16,Malaysian Grand Prix,sepang,2016-10-02,jolyon_palmer,PAL,renault,10,19,Finished,1.0
2016,16,Malaysian Grand Prix,sepang,2016-10-02,sainz,SAI,toro_rosso,11,16,Finished,0.0
2016,16,Malaysian Grand Prix,sepang,2016-10-02,ericsson,ERI,sauber,12,17,+1 Lap,0.0
2016,16,Malaysian Grand Prix,sepang,2016-10-02,massa,MAS,williams,13,10,+1 Lap,0.0
2016,16,Malaysian Grand Prix,sepang,2016-10-02,kvyat,KVY,toro_rosso,14,15,+1 Lap,0.0
2016,16,Malaysian Grand Prix,sepang,2016-10-02,wehrlein,WEH,manor,15,21,+1 Lap,0.0
2016,16,Malaysian Grand Prix,sepang,2016-10-02,ocon,OCO,manor,16,20,+1 Lap,0.0
2016,16,Malaysian Grand Prix,sepang,2016-10-02,nasr,NAS,sauber,17,18,Brakes,0.0
2016,16,Malaysian Grand Prix,sepang,2016-10-02,hamilton,HAM,mercedes,18,1,Engine,0.0
2016,16,Malaysian Grand Prix,sepang,2016-10-02,gutierrez,GUT,haas,19,13,Wheel nut,0.0
2016,16,Malaysian Grand Prix,sepang,2016-10-02,kevin_magnussen,MAG,renault,20,14,Power loss,0.0
2016,16,Malaysian Grand Prix,sepang,2016-10-02,grosjean,GRO,haas,21,12,Brakes,0.0
2016,16,Malaysian Grand Prix,sepang,2016-10-02,vettel,VET,ferrari,22,5,Collision,0.0
2016,17,Japanese Grand Prix,suzuka,2016-10-09,rosberg,ROS,mercedes,1,1,Finished,25.0
2016,17,Japanese Grand Prix,suzuka,2016-10-09,max_verstappen,VER,red_bull,2,3,Finished,18.0
2016,17,Japanese Grand Prix,suzuka,2016-10-09,hamilton,HAM,mercedes,3,2,Finished,15.0
2016,17,Japanese Grand Prix,suzuka,2016-10-09,vettel,VET,ferrari,4,6,Finished,12.0
2016,17,Japanese Grand Prix,suzuka,2016-10-09,raikkonen,RAI,ferrari,5,8,Finished,10.0
2016,17,Japanese Grand Prix,suzuka,2016-10-09,ricciardo,RIC,red_bull,6,4,Finished,8.0
2016,17,Japanese Grand Prix,suzuka,2016-10-09,perez,PER,force_india,7,5,Finished,6.0
2016,17,Japanese Grand Prix,suzuka,2016-10-09,hulkenberg,HUL,force_india,8,9,Finished,4.0
2016,17,Japanese Grand Prix,suzuka,2016-10-09,massa,MAS,williams,9,12,Finished,2.0
2016,17,Japanese Grand Prix,suzuka,2016-10-09,bottas,BOT,williams,10,11,Finished,1.0
2016,17,Japanese Grand Prix,suzuka,2016-10-09,grosjean,GRO,haas,11,7,Finished,0.0
2016,17,Japanese Grand Prix,suzuka,2016-10-09,jolyon_palmer,PAL,renault,12,16,+1 Lap,0.0
2016,17,Japanese Grand Prix,suzuka,2016-10-09,kvyat,KVY,toro_rosso,13,13,+1 Lap,0.0
2016,17,Japanese Grand Prix,suzuka,2016-10-09,kevin_magnussen,MAG,renault,14,17,+1 Lap,0.0
2016,17,Japanese Grand Prix,suzuka,2016-10-09,ericsson,ERI,sauber,15,18,+1 Lap,0.0
2016,17,Japanese Grand Prix,suzuka,2016-10-09,alonso,ALO,mclaren,16,15,+1 Lap,0.0
2016,17,Japanese Grand Prix,suzuka,2016-10-09,sainz,SAI,toro_rosso,17,14,+1 Lap,0.0
2016,17,Japanese Grand Prix,suzuka,2016-10-09,button,BUT,mclaren,18,22,+1 Lap,0.0
2016,17,Japanese Grand Prix,suzuka,2016-10-09,nasr,NAS,sauber,19,19,+1 Lap,0.0
2016,17,Japanese Grand Prix,suzuka,2016-10-09,gutierrez,GUT,haas,20,10,+1 Lap,0.0
2016,17,Japanese Grand Prix,suzuka,2016-10-09,ocon,OCO,manor,21,20,+1 Lap,0.0
2016,17,Japanese Grand Prix,suzuka,2016-10-09,wehrlein,WEH,manor,22,21,+1 Lap,0.0
2016,18,United States Grand Prix,americas,2016-10-23,hamilton,HAM,mercedes,1,1,Finished,25.0
2016,18,United States Grand Prix,americas,2016-10-23,rosberg,ROS,mercedes,2,2,Finished,18.0
2016,18,United States Grand Prix,americas,2016-10-23,ricciardo,RIC,red_bull,3,3,Finished,15.0
2016,18,United States Grand Prix,americas,2016-10-23,vettel,VET,ferrari,4,6,Finished,12.0
2016,18,United States Grand Prix,americas,2016-10-23,alonso,ALO,mclaren,5,12,Finished,10.0
2016,18,United States Grand Prix,americas,2016-10-23,sainz,SAI,toro_rosso,6,10,Finished,8.0
2016,18,United States Grand Prix,americas,2016-10-23,massa,MAS,williams,7,9,+1 Lap,6.0
2016,18,United States Grand Prix,americas,2016-10-23,perez,PER,force_india,8,11,+1 Lap,4.0
2016,18,United States Grand Prix,americas,2016-10-23,button,BUT,mclaren,9,19,+1 Lap,2.0
2016,18,United States Grand Prix,americas,2016-10-23,grosjean,GRO,haas,10,17,+1 Lap,1.0
2016,18,United States Grand Prix,americas,2016-10-23,kvyat,KVY,toro_rosso,11,13,+1 Lap,0.0
2016,18,United States Grand Prix,americas,2016-10-23,kevin_magnussen,MAG,renault,12,18,+1 Lap,0.0
2016,18,United States Grand Prix,americas,2016-10-23,jolyon_palmer,PAL,renault,13,15,+1 Lap,0.0
2016,18,United States Grand Prix,americas,2016-10-23,ericsson,ERI,sauber,14,16,+1 Lap,0.0
2016,18,United States Grand Prix,americas,2016-10-23,nasr,NAS,sauber,15,21,+1 Lap,0.0
2016,18,United States Grand Prix,americas,2016-10-23,bottas,BOT,williams,16,8,+1 Lap,0.0
2016,18,United States Grand Prix,americas,2016-10-23,wehrlein,WEH,manor,17,20,+1 Lap,0.0
2016,18,United States Grand Prix,americas,2016-10-23,ocon,OCO,manor,18,22,+2 Laps,0.0
2016,18,United States Grand Prix,americas,2016-10-23,raikkonen,RAI,ferrari,19,5,Wheel,0.0
2016,18,United States Grand Prix,americas,2016-10-23,max_verstappen,VER,red_bull,20,4,Gearbox,0.0
2016,18,United States Grand Prix,americas,2016-10-23,gutierrez,GUT,haas,21,14,Brakes,0.0
2016,18,United States Grand Prix,americas,2016-10-23,hulkenberg,HUL,force_india,22,7,Collision,0.0
2016,19,Mexican Grand Prix,rodriguez,2016-10-30,hamilton,HAM,mercedes,1,1,Finished,25.0
2016,19,Mexican Grand Prix,rodriguez,2016-10-30,rosberg,ROS,mercedes,2,2,Finished,18.0
2016,19,Mexican Grand Prix,rodriguez,2016-10-30,ricciardo,RIC,red_bull,3,4,Finished,15.0
2016,19,Mexican Grand Prix,rodriguez,2016-10-30,max_verstappen,VER,red_bull,4,3,Finished,12.0
2016,19,Mexican Grand Prix,rodriguez,2016-10-30,vettel,VET,ferrari,5,7,Finished,10.0
2016,19,Mexican Grand Prix,rodriguez,2016-10-30,raikkonen,RAI,ferrari,6,6,Finished,8.0
2016,19,Mexican Grand Prix,rodriguez,2016-10-30,hulkenberg,HUL,force_india,7,5,Finished,6.0
2016,19,Mexican Grand Prix,rodriguez,2016-10-30,bottas,BOT,williams,8,8,Finished,4.0
2016,19,Mexican Grand Prix,rodriguez,2016-10-30,massa,MAS,williams,9,9,Finished,2.0
2016,19,Mexican Grand Prix,rodriguez,2016-10-30,perez,PER,force_india,10,12,Finished,1.0
2016,19,Mexican Grand Prix,rodriguez,2016-10-30,ericsson,ERI,sauber,11,15,+1 Lap,0.0
2016,19,Mexican Grand Prix,rodriguez,2016-10-30,button,BUT,mclaren,12,13,+1 Lap,0.0
2016,19,Mexican Grand Prix,rodriguez,2016-10-30,alonso,ALO,mclaren,13,11,+1 Lap,0.0
2016,19,Mexican Grand Prix,rodriguez,2016-10-30,jolyon_palmer,PAL,renault,14,21,+1 Lap,0.0
2016,19,Mexican Grand Prix,rodriguez,2016-10-30,nasr,NAS,sauber,15,19,+1 Lap,0.0
2016,19,Mexican Grand Prix,rodriguez,2016-10-30,sainz,SAI,toro_rosso,16,10,+1 Lap,0.0
2016,19,Mexican Grand Prix,rodriguez,2016-10-30,kevin_magnussen,MAG,renault,17,14,+1 Lap,0.0
2016,19,Mexican Grand Prix,rodriguez,2016-10-30,kvyat,KVY,toro_rosso,18,18,+1 Lap,0.0
2016,19,Mexican Grand Prix,rodriguez,2016-10-30,gutierrez,GUT,haas,19,17,+1 Lap,0.0
2016,19,Mexican Grand Prix,rodriguez,2016-10-30,grosjean,GRO,haas,20,22,+1 Lap,0.0
2016,19,Mexican Grand Prix,rodriguez,2016-10-30,ocon,OCO,manor,21,20,+2 Laps,0.0
2016,19,Mexican Grand Prix,rodriguez,2016-10-30,wehrlein,WEH,manor,22,16,Collision,0.0
2016,20,Brazilian Grand Prix,interlagos,2016-11-13,hamilton,HAM,mercedes,1,1,Finished,25.0
2016,20,Brazilian Grand Prix,interlagos,2016-11-13,rosberg,ROS,mercedes,2,2,Finished,18.0
2016,20,Brazilian Grand Prix,interlagos,2016-11-13,max_verstappen,VER,red_bull,3,4,Finished,15.0
2016,20,Brazilian Grand Prix,interlagos,2016-11-13,perez,PER,force_india,4,9,Finished,12.0
2016,20,Brazilian Grand Prix,interlagos,2016-11-13,vettel,VET,ferrari,5,5,Finished,10.0
2016,20,Brazilian Grand Prix,interlagos,2016-11-13,sainz,SAI,toro_rosso,6,15,Finished,8.0
2016,20,Brazilian Grand Prix,interlagos,2016-11-13,hulkenberg,HUL,force_india,7,8,Finished,6.0
2016,20,Brazilian Grand Prix,interlagos,2016-11-13,ricciardo,RIC,red_bull,8,6,Finished,4.0
2016,20,Brazilian Grand Prix,interlagos,2016-11-13,nasr,NAS,sauber,9,21,Finished,2.0
2016,20,Brazilian Grand Prix,interlagos,2016-11-13,alonso,ALO,mclaren,10,10,Finished,1.0
2016,20,Brazilian Grand Prix,interlagos,2016-11-13,bottas,BOT,williams,11,11,Finished,0.0
2016,20,Brazilian Grand Prix,interlagos,2016-11-13,ocon,OCO,manor,12,22,Finished,0.0
2016,20,Brazilian Grand Prix,interlagos,2016-11-13,kvyat,KVY,toro_rosso,13,14,Finished,0.0
2016,20,Brazilian Grand Prix,interlagos,2016-11-13,kevin_magnussen,MAG,renault,14,18,Finished,0.0
2016,20,Brazilian Grand Prix,interlagos,2016-11-13,wehrlein,WEH,manor,15,19,Finished,0.0
2016,20,Brazilian Grand Prix,interlagos,2016-11-13,button,BUT,mclaren,16,17,Finished,0.0
2016,20,Brazilian Grand Prix,interlagos,2016-11-13,gutierrez,GUT,haas,17,12,Retired,0.0
2016,20,Brazilian Grand Prix,interlagos,2016-11-13,massa,MAS,williams,18,13,Collision,0.0
2016,20,Brazilian Grand Prix,interlagos,2016-11-13,jolyon_palmer,PAL,renault,19,16,Collision damage,0.0
2016,20,Brazilian Grand Prix,interlagos,2016-11-13,raikkonen,RAI,ferrari,20,3,Collision,0.0
2016,20,Brazilian Grand Prix,interlagos,2016-11-13,ericsson,ERI,sauber,21,20,Collision,0.0
2016,20,Brazilian Grand Prix,interlagos,2016-11-13,grosjean,GRO,haas,22,7,Withdrew,0.0
2016,21,Abu Dhabi Grand Prix,yas_marina,2016-11-27,hamilton,HAM,mercedes,1,1,Finished,25.0
2016,21,Abu Dhabi Grand Prix,yas_marina,2016-11-27,rosberg,ROS,mercedes,2,2,Finished,18.0
2016,21,Abu Dhabi Grand Prix,yas_marina,2016-11-27,vettel,VET,ferrari,3,5,Finished,15.0
2016,21,Abu Dhabi Grand Prix,yas_marina,2016-11-27,max_verstappen,VER,red_bull,4,6,Finished,12.0
2016,21,Abu Dhabi Grand Prix,yas_marina,2016-11-27,ricciardo,RIC,red_bull,5,3,Finished,10.0
2016,21,Abu Dhabi Grand Prix,yas_marina,2016-11-27,raikkonen,RAI,ferrari,6,4,Finished,8.0
2016,21,Abu Dhabi Grand Prix,yas_marina,2016-11-27,hulkenberg,HUL,force_india,7,7,Finished,6.0
2016,21,Abu Dhabi Grand Prix,yas_marina,2016-11-27,perez,PER,force_india,8,8,Finished,4.0
2016,21,Abu Dhabi Grand Prix,yas_marina,2016-11-27,massa,MAS,williams,9,10,Finished,2.0
2016,21,Abu Dhabi Grand Prix,yas_marina,2016-11-27,alonso,ALO,mclaren,10,9,Finished,1.0
2016,21,Abu Dhabi Grand Prix,yas_marina,2016-11-27,grosjean,GRO,haas,11,14,Finished,0.0
2016,21,Abu Dhabi Grand Prix,yas_marina,2016-11-27,gutierrez,GUT,haas,12,13,Finished,0.0
2016,21,Abu Dhabi Grand Prix,yas_marina,2016-11-27,ocon,OCO,manor,13,20,+1 Lap,0.0
2016,21,Abu Dhabi Grand Prix,yas_marina,2016-11-27,wehrlein,WEH,manor,14,16,+1 Lap,0.0
2016,21,Abu Dhabi Grand Prix,yas_marina,2016-11-27,ericsson,ERI,sauber,15,22,+1 Lap,0.0
2016,21,Abu Dhabi Grand Prix,yas_marina,2016-11-27,nasr,NAS,sauber,16,19,+1 Lap,0.0
2016,21,Abu Dhabi Grand Prix,yas_marina,2016-11-27,jolyon_palmer,PAL,renault,17,15,+1 Lap,0.0
2016,21,Abu Dhabi Grand Prix,yas_marina,2016-11-27,sainz,SAI,toro_rosso,18,21,Collision damage,0.0
2016,21,Abu Dhabi Grand Prix,yas_marina,2016-11-27,kvyat,KVY,toro_rosso,19,17,Gearbox,0.0
2016,21,Abu Dhabi Grand Prix,yas_marina,2016-11-27,button,BUT,mclaren,20,12,Suspension,0.0
2016,21,Abu Dhabi Grand Prix,yas_marina,2016-11-27,bottas,BOT,williams,21,11,Suspension,0.0
2016,21,Abu Dhabi Grand Prix,yas_marina,2016-11-27,kevin_magnussen,MAG,renault,22,18,Suspension,0.0
2017,1,Australian Grand Prix,albert_park,2017-03-26,vettel,VET,ferrari,1,2,Finished,25.0
2017,1,Australian Grand Prix,albert_park,2017-03-26,hamilton,HAM,mercedes,2,1,Finished,18.0
2017,1,Australian Grand Prix,albert_park,2017-03-26,bottas,BOT,mercedes,3,3,Finished,15.0
2017,1,Australian Grand Prix,albert_park,2017-03-26,raikkonen,RAI,ferrari,4,4,Finished,12.0
2017,1,Australian Grand Prix,albert_park,2017-03-26,max_verstappen,VER,red_bull,5,5,Finished,10.0
2017,1,Australian Grand Prix,albert_park,2017-03-26,massa,MAS,williams,6,7,Finished,8.0
2017,1,Australian Grand Prix,albert_park,2017-03-26,perez,PER,force_india,7,10,+1 Lap,6.0
2017,1,Australian Grand Prix,albert_park,2017-03-26,sainz,SAI,toro_rosso,8,8,+1 Lap,4.0
2017,1,Australian Grand Prix,albert_park,2017-03-26,kvyat,KVY,toro_rosso,9,9,+1 Lap,2.0
2017,1,Australian Grand Prix,albert_park,2017-03-26,ocon,OCO,force_india,10,13,+1 Lap,1.0
2017,1,Australian Grand Prix,albert_park,2017-03-26,hulkenberg,HUL,renault,11,11,+1 Lap,0.0
2017,1,Australian Grand Prix,albert_park,2017-03-26,giovinazzi,GIO,sauber,12,16,+2 Laps,0.0
2017,1,Australian Grand Prix,albert_park,2017-03-26,vandoorne,VAN,mclaren,13,18,+2 Laps,0.0
2017,1,Australian Grand Prix,albert_park,2017-03-26,alonso,ALO,mclaren,14,12,Vibrations,0.0
2017,1,Australian Grand Prix,albert_park,2017-03-26,kevin_magnussen,MAG,haas,15,17,Suspension,0.0
2017,1,Australian Grand Prix,albert_park,2017-03-26,stroll,STR,williams,16,20,Brakes,0.0
2017,1,Australian Grand Prix,albert_park,2017-03-26,ricciardo,RIC,red_bull,17,0,Power Unit,0.0
2017,1,Australian Grand Prix,albert_park,2017-03-26,ericsson,ERI,sauber,18,14,Hydraulics,0.0
2017,1,Australian Grand Prix,albert_park,2017-03-26,jolyon_palmer,PAL,renault,19,19,Brakes,0.0
2017,1,Australian Grand Prix,albert_park,2017-03-26,grosjean,GRO,haas,20,6,Water leak,0.0
2017,2,Chinese Grand Prix,shanghai,2017-04-09,hamilton,HAM,mercedes,1,1,Finished,25.0
2017,2,Chinese Grand Prix,shanghai,2017-04-09,vettel,VET,ferrari,2,2,Finished,18.0
2017,2,Chinese Grand Prix,shanghai,2017-04-09,max_verstappen,VER,red_bull,3,16,Finished,15.0
2017,2,Chinese Grand Prix,shanghai,2017-04-09,ricciardo,RIC,red_bull,4,5,Finished,12.0
2017,2,Chinese Grand Prix,shanghai,2017-04-09,raikkonen,RAI,ferrari,5,4,Finished,10.0
